"date"	"samples"	"reads"	"bases"
""	0	0	0
"2013-01-01"	40	968045955	106555051681
"2013-01-02"	0	0	0
"2013-01-03"	62	55665928	18396109720
"2013-01-04"	62	1473128752	107446260057
"2013-01-05"	0	0	0
"2013-01-06"	90	2059848500	93598406582
"2013-01-07"	598	10350149316	1393971546782
"2013-01-08"	1699	25720173910	5126817792120
"2013-01-09"	443	2059839214	354774292459
"2013-01-10"	1043	21343323068	1759741099029
"2013-01-11"	16	320768603	64153720616
"2013-01-12"	0	0	0
"2013-01-13"	0	0	0
"2013-01-14"	69	992204	164041382
"2013-01-15"	77	58256195	7849557771
"2013-01-16"	595	2776228773	524440481485
"2013-01-17"	0	0	0
"2013-01-18"	2751	752472534	1289391871
"2013-01-19"	12	872266	400547436
"2013-01-20"	0	0	0
"2013-01-21"	1435	10299160345	1982803065710
"2013-01-22"	109	326742101	30287114387
"2013-01-23"	298	11628269103	679088182541
"2013-01-24"	528	17566138	6358991915
"2013-01-25"	884	15901679811	1977415589725
"2013-01-26"	6	32767485	1605606771
"2013-01-27"	854	25712331997	1751458752978
"2013-01-28"	1247	14842392394	1539196497864
"2013-01-29"	701	10619773858	1164094083014
"2013-01-30"	2538	41696010379	206792969540
"2013-01-31"	1708	19757772819	2276425393005
"2013-02-01"	0	0	0
"2013-02-02"	1	13302136	2394384481
"2013-02-03"	0	0	0
"2013-02-04"	978	9115092762	1813597249495
"2013-02-05"	0	0	0
"2013-02-06"	0	0	0
"2013-02-07"	18	1302662002	202545648222
"2013-02-08"	187	7807999207	538439916614
"2013-02-09"	280	5279177293	892655351441
"2013-02-10"	429	1973736856	131140934713
"2013-02-11"	1194	12423610006	1643934240638
"2013-02-12"	1228	1982824625	301188019048
"2013-02-13"	23	2157757666	435924426666
"2013-02-14"	140	4599751209	806755100387
"2013-02-15"	298	1818810989	164998688271
"2013-02-16"	2	13420158	966251378
"2013-02-17"	0	0	0
"2013-02-18"	1392	11834196483	1366968346547
"2013-02-19"	1781	3651193502	482164426543
"2013-02-20"	582	5216386723	899143882584
"2013-02-21"	103	1633054633	233320691745
"2013-02-22"	66	2774445562	246754902956
"2013-02-23"	0	0	0
"2013-02-24"	0	0	0
"2013-02-25"	491	2795491849	497586744053
"2013-02-26"	133	2687876228	483521847115
"2013-02-27"	34	254376638	47676255607
"2013-02-28"	7592	99236976939	520072835781
"2013-03-01"	602	1925154600	363747272629
"2013-03-02"	0	0	0
"2013-03-03"	918	20355454125	3482048376317
"2013-03-04"	251	7608394425	964619614124
"2013-03-05"	1203	8016217157	1604268968064
"2013-03-06"	1414	10930285814	1697305258549
"2013-03-07"	70	1026963844	171517262188
"2013-03-08"	351	14184671112	2214231886616
"2013-03-09"	62	1572076059	177437871575
"2013-03-10"	80	3761886418	692018922263
"2013-03-11"	1360	6201283380	866935707112
"2013-03-12"	203	3069468720	535236193773
"2013-03-13"	4732	15241755303	832731596878
"2013-03-14"	68	1001968885	202453613207
"2013-03-15"	1318	9210119431	1576060688875
"2013-03-16"	2	51915156	2837125688
"2013-03-17"	0	0	0
"2013-03-18"	1421	14471827920	1929874175688
"2013-03-19"	259	930969982	119599781632
"2013-03-20"	755	3011429722	628256532440
"2013-03-21"	858	19755437538	1853134952172
"2013-03-22"	86	2819235096	102934478019
"2013-03-23"	897	2580095896	448179219571
"2013-03-24"	1	0	1
"2013-03-25"	797	4749430073	648994649887
"2013-03-26"	270	1523092973	240094032558
"2013-03-27"	1835	8854050686	1247632341252
"2013-03-28"	2895	21797652588	1465212319175
"2013-03-29"	12	311929746	27504444870
"2013-03-30"	0	0	0
"2013-03-31"	3640	22091044581	1203406407242
"2013-04-01"	17	353224779	13110786456
"2013-04-02"	1787	31961968966	3728131528985
"2013-04-03"	1752	72286277280	14441483318692
"2013-04-04"	749	12089679332	2425089019681
"2013-04-05"	1249	15528708205	2157242621665
"2013-04-06"	0	0	0
"2013-04-07"	0	0	0
"2013-04-08"	955	5752498348	943496552873
"2013-04-09"	0	0	0
"2013-04-10"	101	4103779724	821583978996
"2013-04-11"	0	0	0
"2013-04-12"	53	361457000	76357309200
"2013-04-13"	0	0	0
"2013-04-14"	24	1732653968	86632698424
"2013-04-15"	53	1123318746	224061869446
"2013-04-16"	284	6028664233	1050651663024
"2013-04-17"	1113	196450379	41301061785
"2013-04-18"	2155	13473068467	78822826827
"2013-04-19"	1797	406910144174	28989460385609
"2013-04-20"	293	116119472783	8120304030392
"2013-04-21"	0	0	0
"2013-04-22"	1427	113428444272	8959030379819
"2013-04-23"	323	36275585934	3219998874354
"2013-04-24"	142	7903109207	786591812527
"2013-04-25"	112	13638234842	915507929367
"2013-04-26"	232	6211515877	878592727107
"2013-04-27"	0	0	0
"2013-04-28"	0	0	0
"2013-04-29"	567	40033802063	3643573623961
"2013-04-30"	4783	126798798488	8797140994659
"2013-05-01"	181	44048957488	3266404796563
"2013-05-02"	246	662430221	134021429449
"2013-05-03"	2	29899501	1046482537
"2013-05-04"	14	306877398	28378734905
"2013-05-05"	1929	34457877370	2623348439414
"2013-05-06"	1	6671071	1334214201
"2013-05-07"	1547	34028836553	3656651291668
"2013-05-08"	1	36999281	7399856201
"2013-05-09"	83	30878666	24119562970
"2013-05-10"	62	13362377	6363821088
"2013-05-11"	0	0	0
"2013-05-12"	0	0	0
"2013-05-13"	834	8475378233	1495655833824
"2013-05-14"	116	1612106109	37525425390
"2013-05-15"	195	3791343455	318231936510
"2013-05-16"	398	14483996000	2228859152399
"2013-05-17"	321	5839617210	1005901602290
"2013-05-18"	0	0	0
