"date"	"samples"	"reads"	"bases"
"2011-04-27"	5	1243504	568070302
"2011-04-28"	96	839363	435368072
"2011-04-29"	0	0	0
"2011-04-30"	0	0	0
"2011-05-01"	0	0	0
"2011-05-02"	34	98425456	29793146440
"2011-05-03"	0	0	0
"2011-05-04"	192	350397034	89668040543
"2011-05-05"	100	65478028	14715583099
"2011-05-06"	0	0	0
"2011-05-07"	0	0	0
"2011-05-08"	0	0	0
"2011-05-09"	39	433197660	118312204977
"2011-05-10"	118	426013	212645802
"2011-05-11"	0	0	0
"2011-05-12"	0	0	0
"2011-05-13"	0	0	0
"2011-05-14"	0	0	0
"2011-05-15"	0	0	0
"2011-05-16"	3	48295	26579264
"2011-05-17"	0	0	0
"2011-05-18"	0	0	0
"2011-05-19"	15	334272	60864457
"2011-05-20"	63	74566	12793894
"2011-05-21"	2	1128824	689724760
"2011-05-22"	5	2324	306781
"2011-05-23"	0	0	0
"2011-05-24"	0	0	0
"2011-05-25"	8	1617092	378162385
"2011-05-26"	2	669	173113
"2011-05-27"	0	0	0
"2011-05-28"	0	0	0
"2011-05-29"	0	0	0
"2011-05-30"	212	310919	85568113
"2011-05-31"	0	0	0
"2011-06-01"	2	40117	9398940
"2011-06-02"	0	0	0
"2011-06-03"	0	0	0
"2011-06-04"	0	0	0
"2011-06-05"	0	0	0
"2011-06-06"	0	0	0
"2011-06-07"	32	0	32
"2011-06-08"	31	212989852	7669012975
"2011-06-09"	1	141141	31548741
"2011-06-10"	0	0	0
"2011-06-11"	0	0	0
"2011-06-12"	33	886111	438663452
"2011-06-13"	11	1935240	978436240
"2011-06-14"	50	219083821	7994716652
"2011-06-15"	5	2036060	215632974
"2011-06-16"	0	0	0
"2011-06-17"	31	266396	69177546
"2011-06-18"	0	0	0
"2011-06-19"	0	0	0
"2011-06-20"	0	0	0
"2011-06-21"	0	0	0
"2011-06-22"	1	26061208	2814610465
"2011-06-23"	0	0	0
"2011-06-24"	5	14462	7559059
"2011-06-25"	0	0	0
"2011-06-26"	0	0	0
"2011-06-27"	1	313837	73415806
"2011-06-28"	0	0	0
"2011-06-29"	0	0	0
"2011-06-30"	0	0	0
"2011-07-01"	0	0	0
"2011-07-02"	0	0	0
"2011-07-03"	0	0	0
"2011-07-04"	0	0	0
"2011-07-05"	66	7394493	3762858498
"2011-07-06"	0	0	0
"2011-07-07"	21	10965581	5127942788
"2011-07-08"	6	1706375	748873519
"2011-07-09"	0	0	0
"2011-07-10"	0	0	0
"2011-07-11"	0	0	0
"2011-07-12"	3	391061	93209598
"2011-07-13"	2	348020	182255912
"2011-07-14"	12	25055	13060746
"2011-07-15"	0	0	0
"2011-07-16"	0	0	0
"2011-07-17"	3	1187875	310883082
"2011-07-18"	0	0	0
"2011-07-19"	0	0	0
"2011-07-20"	0	0	0
"2011-07-21"	0	0	0
"2011-07-22"	0	0	0
"2011-07-23"	0	0	0
"2011-07-24"	0	0	0
"2011-07-25"	0	0	0
"2011-07-26"	0	0	0
"2011-07-27"	10	54225	21263188
"2011-07-28"	0	0	0
"2011-07-29"	4	891922	219949346
"2011-07-30"	0	0	0
"2011-07-31"	0	0	0
"2011-08-01"	12	148857985	29771597012
"2011-08-02"	13	137343	70847289
"2011-08-03"	0	0	0
"2011-08-04"	23	111315	61667735
"2011-08-05"	120	63294556	13394372242
"2011-08-06"	105	834568	347322918
"2011-08-07"	44	221821	123749351
"2011-08-08"	0	0	0
"2011-08-09"	0	0	0
"2011-08-10"	538	4524456	2221665138
"2011-08-11"	45	234598	127368208
"2011-08-12"	65	270323	146346200
"2011-08-13"	26	103256	55185216
"2011-08-14"	0	0	0
"2011-08-15"	0	0	0
"2011-08-16"	4	4433765	2192142748
"2011-08-17"	7	162710	91513337
"2011-08-18"	45	1694108	785798851
"2011-08-19"	353	1972525	1040365071
"2011-08-20"	0	0	0
"2011-08-21"	0	0	0
"2011-08-22"	0	0	0
"2011-08-23"	64	10000	5667336
"2011-08-24"	0	0	0
"2011-08-25"	56	672968	356117432
"2011-08-26"	0	0	0
"2011-08-27"	1	1185987	607782833
"2011-08-28"	0	0	0
"2011-08-29"	0	0	0
"2011-08-30"	6	2043351	829855399
"2011-08-31"	65	23765322	11991576138
"2011-09-01"	0	0	0
"2011-09-02"	0	0	0
"2011-09-03"	0	0	0
"2011-09-04"	0	0	0
"2011-09-05"	0	0	0
"2011-09-06"	16	101646	40579546
"2011-09-07"	85	381533	101161808
"2011-09-08"	0	0	0
"2011-09-09"	11	2117533	858487262
"2011-09-10"	0	0	0
"2011-09-11"	0	0	0
"2011-09-12"	2	345926	110368000
"2011-09-13"	0	0	0
"2011-09-14"	0	0	0
"2011-09-15"	0	0	0
"2011-09-16"	6	4470087	2410593904
"2011-09-17"	0	0	0
"2011-09-18"	0	0	0
"2011-09-19"	0	0	0
"2011-09-20"	33	5496658	2568002439
"2011-09-21"	31	61095061	4398844423
"2011-09-22"	0	0	0
"2011-09-23"	12	140130	74740747
"2011-09-24"	0	0	0
"2011-09-25"	0	0	0
"2011-09-26"	4	146113	69707805
"2011-09-27"	0	0	0
"2011-09-28"	0	0	0
"2011-09-29"	0	0	0
"2011-09-30"	2	38932784	5917783170
"2011-10-01"	0	0	0
"2011-10-02"	0	0	0
"2011-10-03"	0	0	0
"2011-10-04"	0	0	0
"2011-10-05"	3	1300644	329766439
"2011-10-06"	84	1319850727	134672969564
"2011-10-07"	69	1834126783	441737427997
"2011-10-08"	0	0	0
"2011-10-09"	0	0	0
"2011-10-10"	14	786678070	155035458606
"2011-10-11"	0	0	0
"2011-10-12"	7	108456557	23894012862
"2011-10-13"	3	791052450	156434656323
"2011-10-14"	7	21866674	3280001107
"2011-10-15"	4	131119026	29918345201
"2011-10-16"	0	0	0
"2011-10-17"	0	0	0
"2011-10-18"	0	0	0
"2011-10-19"	12	190287	47907950
"2011-10-20"	0	0	0
"2011-10-21"	0	0	0
"2011-10-22"	0	0	0
"2011-10-23"	0	0	0
"2011-10-24"	0	0	0
"2011-10-25"	0	0	0
"2011-10-26"	0	0	0
"2011-10-27"	0	0	0
"2011-10-28"	0	0	0
"2011-10-29"	0	0	0
"2011-10-30"	0	0	0
"2011-10-31"	0	0	0
"2011-11-01"	2	1770155	851411835
"2011-11-02"	19	48827619	14844860921
"2011-11-03"	163	396917582	18329980539
"2011-11-04"	22	13608	5186331
"2011-11-05"	0	0	0
"2011-11-06"	0	0	0
"2011-11-07"	12	151458791	30454950627
"2011-11-08"	0	0	0
"2011-11-09"	0	0	0
"2011-11-10"	1	75105	31558850
"2011-11-11"	2	2056258	1110775935
"2011-11-12"	0	0	0
"2011-11-13"	2	115975	51710933
"2011-11-14"	7	73103	29941831
"2011-11-15"	0	0	0
"2011-11-16"	7	470848	198201642
"2011-11-17"	0	0	0
"2011-11-18"	0	0	0
"2011-11-19"	0	0	0
"2011-11-20"	0	0	0
"2011-11-21"	0	0	0
"2011-11-22"	0	0	0
"2011-11-23"	0	0	0
"2011-11-24"	6	56203	29239401
"2011-11-25"	0	0	0
"2011-11-26"	0	0	0
"2011-11-27"	0	0	0
"2011-11-28"	0	0	0
"2011-11-29"	0	0	0
"2011-11-30"	0	0	0
"2011-12-01"	0	0	0
"2011-12-02"	30	99693056	14561399617
"2011-12-03"	0	0	0
"2011-12-04"	3	25127	10707566
"2011-12-05"	0	0	0
"2011-12-06"	48	110741	33758992
"2011-12-07"	2	14825	1551741
"2011-12-08"	57	72608	35940207
"2011-12-09"	0	0	0
"2011-12-10"	0	0	0
"2011-12-11"	0	0	0
"2011-12-12"	0	0	0
"2011-12-13"	0	0	0
"2011-12-14"	0	0	0
"2011-12-15"	0	0	0
"2011-12-16"	0	0	0
"2011-12-17"	0	0	0
"2011-12-18"	0	0	0
"2011-12-19"	0	0	0
"2011-12-20"	0	0	0
"2011-12-21"	38	931050	405986795
"2011-12-22"	6	342014	163975373
"2011-12-23"	0	0	0
"2011-12-24"	0	0	0
"2011-12-25"	0	0	0
"2011-12-26"	0	0	0
"2011-12-27"	0	0	0
"2011-12-28"	0	0	0
"2011-12-29"	0	0	0
"2011-12-30"	42	313018	169428858
"2011-12-31"	2	26485	11966116
