"date"	"samples"	"reads"	"bases"
"2016-02-16"	811	15351747676	2163528912382
"2016-02-17"	4138	65357113254	103487686302
"2016-02-18"	327	13425551558	2706150696669
"2016-02-19"	1924	762877018	171303213283
"2016-02-20"	2304	20554033602	221802305914
"2016-02-21"	1039	1591607855	389102732799
"2016-02-22"	1167	20955596654	2322691692687
"2016-02-23"	2109	27684560288	41767943666
"2016-02-24"	1704	9020336885	1306019277936
"2016-02-25"	138	1846183863	399772989048
"2016-02-26"	33331	51903867544	3718071178296
"2016-02-27"	377	7720022315	1476772495687
"2016-02-28"	1327	28070562565	3348851890265
"2016-02-29"	469	9436708801	569451993878
"2016-03-01"	4033	67962036896	18745127592
"2016-03-02"	893	22633453905	2490562015571
"2016-03-03"	2445	15999162240	377052340901
"2016-03-04"	4193	15650274009	143660693474
"2016-03-05"	1846	28863009241	3886861441395
"2016-03-06"	1521	11037931352	1867452917602
"2016-03-07"	962	4328449407	794923718932
"2016-03-08"	2478	50391514258	895766351766
"2016-03-09"	1595	23567987139	3609683588561
"2016-03-10"	2007	21165042473	2912378052
"2016-03-11"	5599	39376993344	1642160272153
"2016-03-12"	2332	8958586630	200025525871
"2016-03-13"	1933	2201969542	467040151382
"2016-03-14"	1085	3704339666	732539912008
"2016-03-15"	4595	20054454801	1264738038764
"2016-03-16"	11149	9212826607	436082351148
"2016-03-17"	5012	37715374770	620121637682
"2016-03-18"	3444	20553718876	213630170941
"2016-03-19"	1243	21630720760	3330766451049
"2016-03-20"	205	5917208759	727127610371
"2016-03-21"	1149	8163288117	1271591799148
"2016-03-22"	3060	29728676058	1147665368304
"2016-03-23"	191	1167397143	290852618576
"2016-03-24"	2867	40957138995	1549726326450
"2016-03-25"	3579	14416857290	2102283680148
"2016-03-26"	5093	18060225058	846139248095
"2016-03-27"	915	6693651726	760329329071
"2016-03-28"	1118	5394430849	899104677457
"2016-03-29"	667	3282532149	630574946268
"2016-03-30"	3691	79313441456	9583450357228
"2016-03-31"	1425	23270265145	3277896355999
"2016-04-01"	4363	94389508153	300475738273
"2016-04-02"	3177	28761733068	1797705803617
"2016-04-03"	1990	6206509209	1264206617564
"2016-04-04"	1668	7082695646	1373375863545
"2016-04-05"	2126	116996206535	55337503388
"2016-04-06"	2585	23029164555	1851672673399
"2016-04-07"	492	2015827693	122346908185
"2016-04-08"	43	549212698	114623629947
"2016-04-09"	3730	58534021441	4787382982694
"2016-04-10"	617	5461873280	802989189570
"2016-04-11"	2090	24212795855	372899293850
"2016-04-12"	1313	27319380634	3352676023708
"2016-04-13"	1320	944519556	154631046950
"2016-04-14"	6590	35565137408	545741560904
"2016-04-15"	1033	10080674564	1520440171666
"2016-04-16"	2374	16635687181	123130948276
"2016-04-17"	935	15225567670	1375116637852
"2016-04-18"	2369	10538343797	172173096101
"2016-04-19"	6690	30957431555	191605246546
"2016-04-20"	1105	16563986093	3232309031151
"2016-04-21"	2192	6598501538	114984200356
"2016-04-22"	514	11102335707	2059980710992
"2016-04-23"	154	3027537169	451581611016
"2016-04-24"	2263	24868837749	148680836098
"2016-04-25"	645	23031478066	4409500224230
"2016-04-26"	5411	40633188304	3798290656663
"2016-04-27"	111	836304802	171481104558
"2016-04-28"	3981	19034953343	1911532456259
"2016-04-29"	5507	12898298336	1408519264192
"2016-04-30"	1098	14344665391	2445066854637
"2016-05-01"	1017	6668603392	952061130959
"2016-05-02"	3429	35075543972	4689152032208
"2016-05-03"	3257	90195892822	2071372888918
"2016-05-04"	1166	25657655416	4199339861173
"2016-05-05"	10218	107648952120	109623019463
"2016-05-06"	957	21655884979	2184648851667
"2016-05-07"	43281	32499722757	243672379331
"2016-05-08"	1285	9917724637	1376830209000
"2016-05-09"	72	1596435769	276949718846
"2016-05-10"	5034	57588096134	1187394636681
"2016-05-11"	151	195733268	49054777602
"2016-05-12"	5629	25592496821	3211754657667
"2016-05-13"	657	5613277825	470213966797
"2016-05-14"	2896	54161142128	1847741781177
"2016-05-15"	752	14407333344	2423917342050
"2016-05-16"	30	680668970	34033448530
"2016-05-17"	5098	45164701424	2686996960039
"2016-05-18"	2309	22712413135	239696462728
"2016-05-19"	4323	52191452652	619926498104
"2016-05-20"	2101	18379405441	222554421913
"2016-05-21"	1282	23423029172	3948904565460
"2016-05-22"	327	1437361538	300268018801
"2016-05-23"	204	74342298111	14767660098988
"2016-05-24"	3815	66648769243	1827880512355
"2016-05-25"	487	33096046502	6690982913906
"2016-05-26"	1775	22034641488	2991064829946
"2016-05-27"	2063	30518761637	28811389385
"2016-05-28"	537	7468488082	1059613019727
"2016-05-29"	556	715270965	172291106861
"2016-05-30"	1317	8764876064	1093942698293
"2016-05-31"	1358	23728248675	4235104305399
"2016-06-01"	4787	54405176594	1152234498196
"2016-06-02"	6876	84368649164	264212095390
"2016-06-03"	3118	18805550806	1674579391769
"2016-06-04"	33	174562	55609698
"2016-06-05"	2375	29417649188	977033796196
"2016-06-06"	883	9649238566	1279365300819
"2016-06-07"	1364	27345561575	3723668313985
"2016-06-08"	3062	13529728300	1373956355759
"2016-06-09"	3147	14915681626	944560603827
"2016-06-10"	3035	6588671188	464869634081
"2016-06-11"	3370	27219497752	2904752178972
"2016-06-12"	2641	11106862622	251051605831
"2016-06-13"	2028	7144204266	23340030794
"2016-06-14"	10007	89080821862	11494630007
"2016-06-15"	1811	9191948551	1285120393715
"2016-06-16"	2207	24556434475	240115016917
"2016-06-17"	3318	13276938516	1485668151294
"2016-06-18"	745	14963696161	2035753850866
"2016-06-19"	566	25245839069	5246837311942
"2016-06-20"	1805	2699732604	535864978869
"2016-06-21"	6146	19777931368	716253888314
"2016-06-22"	7115	94892839633	533898936072
"2016-06-23"	1697	12455570191	2368164552298
"2016-06-24"	0	0	0
"2016-06-25"	0	0	0
"2016-06-26"	0	0	0
"2016-06-27"	11936	224259318113	5108214454574
"2016-06-28"	5361	30526366469	3717044080473
"2016-06-29"	34845	37501174272	2829818449353
"2016-06-30"	1650	28225941958	4165959172521
"2016-07-01"	2822	18204929321	962688669940
"2016-07-02"	5399	33057515909	1615269609682
"2016-07-03"	762	10354337322	2246787282953
"2016-07-04"	725	6104583829	1184761144295
"2016-07-05"	2694	16214651722	914809610968
"2016-07-06"	8020	34870492107	103047773991
"2016-07-07"	1758	10136761033	1589643442084
"2016-07-08"	2432	18610678309	668053561453
"2016-07-09"	7368	17617995666	646530738126
"2016-07-10"	74	4608828	827799599
"2016-07-11"	387	4882804528	1354056489869
"2016-07-12"	5536	31523493173	277984204783
"2016-07-13"	6414	26122101796	132687392469
"2016-07-14"	3149	19935593131	1793225968249
"2016-07-15"	843	2991072185	225793665160
"2016-07-16"	12344	64665241189	567716351390
"2016-07-17"	1936	28390449319	5153747448269
"2016-07-18"	1450	12405777150	2422739718134
"2016-07-19"	8328	57084988385	1574206855391
"2016-07-20"	1708	5243091282	1237514242040
"2016-07-21"	3565	21296157670	3402107488400
"2016-07-22"	1543	15706112184	2728701136281
"2016-07-23"	3546	24066268299	2299062594190
"2016-07-24"	1539	8913880700	1275769628374
"2016-07-25"	1157	15592022734	3263335372762
"2016-07-26"	2203	14904582236	486145411655
"2016-07-27"	3987	31162032982	3296901244899
"2016-07-28"	2863	18212887047	1709431299013
"2016-07-29"	4069	21367922028	151839693848
"2016-07-30"	3163	19999226324	1451581033546
"2016-07-31"	2085	14624740589	370401976485
"2016-08-01"	912	12617815403	2795930242232
"2016-08-02"	5339	31720448210	325655284469
"2016-08-03"	70	178507732	89356999428
"2016-08-04"	5934	48507078265	3058975213992
"2016-08-05"	1282	10224221137	1396976982022
"2016-08-06"	901	13082327648	1822894354662
"2016-08-07"	760	6303112056	1189027471088
"2016-08-08"	173	4020524917	1065559876853
"2016-08-09"	4577	73397661581	177382193355
"2016-08-10"	17755	24057587621	1129929105153
"2016-08-11"	8923	32826705117	468060137197
"2016-08-12"	688	9375314506	1783918706444
"2016-08-13"	2381	28154362205	1364107695832
"2016-08-14"	2736	22288384814	3195378705836
"2016-08-15"	2346	8898631006	1492759438249
"2016-08-16"	5338	37905799702	2057094232628
"2016-08-17"	3965	4926460546	639676530779
"2016-08-18"	1960	25516866029	5292557857500
"2016-08-19"	336	5508001510	1102830982204
"2016-08-20"	1754	26967026527	3304658859425
"2016-08-21"	1740	1698507224	326608205003
"2016-08-22"	1272	14057476049	2553115726720
"2016-08-23"	3774	21886249706	879874312123
"2016-08-24"	83323	38086088343	1613612853292
"2016-08-25"	5857	34990160683	4028380099253
"2016-08-26"	1906	15322521708	3402582898599
"2016-08-27"	0	0	0
"2016-08-28"	0	0	0
"2016-08-29"	0	0	0
"2016-08-30"	0	0	0
"2016-08-31"	0	0	0
"2016-09-01"	2146	19716836503	991034092328
"2016-09-02"	13672	142602456660	6634091491537
"2016-09-03"	1755	9582168233	1655827005159
"2016-09-04"	6758	23036593030	2497849208491
"2016-09-05"	2618	17793031506	1920458431386
"2016-09-06"	1442	20548597369	4724177831378
"2016-09-07"	8025	84467401004	23743200091
"2016-09-08"	3572	50024184723	4704256224778
"2016-09-09"	1276	6270837813	942637394587
"2016-09-10"	2045	25056426067	358217529149
"2016-09-11"	1594	23046460804	5593250345284
"2016-09-12"	8172	86483584029	819066317091
"2016-09-13"	2035	13061119393	4296355436
"2016-09-14"	1245	17173572591	1548846196643
"2016-09-15"	4689	10734585622	202613974584
"2016-09-16"	3156	28883438403	1357646173290
"2016-09-17"	2226	13815217609	151786165633
"2016-09-18"	2013	4249469137	463762144
"2016-09-19"	3438	5512146235	130340340393
"2016-09-20"	3710	41991611788	2206241303363
"2016-09-21"	3672	17735545886	1218429312303
"2016-09-22"	6500	15052421140	139539814205
"2016-09-23"	718	1515552354	194782584562
"2016-09-24"	3962	44967125290	7615115088706
"2016-09-25"	475	2339292971	446798501355
"2016-09-26"	2187	36763206170	476269633074
"2016-09-27"	5476	51066671428	2491694938894
"2016-09-28"	562	1793631505	162640884458
"2016-09-29"	5605	82705144791	12694685470853
"2016-09-30"	1371	8314424115	1460933986480
"2016-10-01"	6644	43916312963	812433026850
"2016-10-02"	3170	13228759994	842548012203
"2016-10-03"	92	1148223215	185714373936
"2016-10-04"	3470	18144614551	923114491757
"2016-10-05"	5747	32149323315	2283131877230
"2016-10-06"	2207	42599715779	99151059573
"2016-10-07"	12029	73619415397	30026301738
"2016-10-08"	133	166882813	54579500215
"2016-10-09"	2777	24297430017	1759835079981
"2016-10-10"	3285	29290576826	4168612844571
"2016-10-11"	2206	19333861664	199865732224
"2016-10-12"	5292	92462565970	1548099458406
"2016-10-13"	4148	28343645685	55714072974
"2016-10-14"	3353	18107438001	1073899142477
"2016-10-15"	2076	5970621481	210494114022
"2016-10-16"	896	10750053889	1779467357867
"2016-10-17"	1728	21736552380	1951117656526
"2016-10-18"	2879	18228725199	248799250950
"2016-10-19"	1970	8919551137	1357635918168
"2016-10-20"	126	2125011336	236233806735
"2016-10-21"	242	10405112591	2355000525977
"2016-10-22"	2	7468562	829783808
"2016-10-23"	4	7447965	2247667707
"2016-10-24"	8378	80453185438	527184956725
"2016-10-25"	5577	56213820728	1317895181332
"2016-10-26"	417	20323385608	4123665895898
"2016-10-27"	13715	45567437275	1072769093028
"2016-10-28"	2309	49060886245	16425808029
"2016-10-29"	62	1397960958	72322828644
"2016-10-30"	691	146050739	25780000481
"2016-10-31"	5270	25285471887	1191128181673
"2016-11-01"	7155	51487693235	1357016306828
"2016-11-02"	4694	47018701139	643725024260
"2016-11-03"	594	44997566159	8674514738750
"2016-11-04"	2663	21161543716	239004242003
"2016-11-05"	636	530294832	57781855505
"2016-11-06"	3925	20468106677	754701061484
"2016-11-07"	981	2959698406	477757660218
"2016-11-08"	758	57350871466	5022052206106
"2016-11-09"	29	2582543483	565301871713
"2016-11-10"	6909	82115457755	3910962742325
"2016-11-11"	267	4021400636	750132627745
"2016-11-12"	365	943146080	231296326737
"2016-11-13"	111	3570346154	1605416552292
"2016-11-14"	618	75033677908	15119371946842
"2016-11-15"	12765	44748369914	802396545683
"2016-11-16"	3969	13675468204	212905038030
"2016-11-17"	2070	4582003803	2066930815
"2016-11-18"	993	4521350161	793327229015
"2016-11-19"	2757	8045103071	750826601130
"2016-11-20"	1356	7687297671	1133612819810
"2016-11-21"	363	1084048926	150041692747
"2016-11-22"	2285	14244993198	1976975186875
"2016-11-23"	158	2236522902	384543869886
"2016-11-24"	225	6438435411	1221316925534
"2016-11-25"	6742	18265076507	76557688815
"2016-11-26"	2347	4765042262	16717531878
"2016-11-27"	1434	6648579139	1345350114880
"2016-11-28"	390	2290780234	504413579094
"2016-11-29"	2820	12656380861	142720717375
"2016-11-30"	2800	3614994319	78849682167
"2016-12-01"	2607	3588737537	21529556845
"2016-12-02"	3021	2736135653	244607125
"2016-12-03"	5279	445864406	5279
"2016-12-04"	1549	12232006	6557674560
"2016-12-05"	1343	13934750471	3068546679595
"2016-12-06"	2448	40263119688	2448
"2016-12-07"	2089	142447848	2089
"2016-12-08"	3933	0	3933
"2016-12-09"	0	0	0
"2016-12-10"	0	0	0
"2016-12-11"	0	0	0
"2016-12-12"	10095	9694009934	8107365721
"2016-12-13"	2711	17875772906	171903002895
"2016-12-14"	1652	16386388392	1875666524570
"2016-12-15"	5854	17300637254	2421130172724
"2016-12-16"	1911	21982167700	2999650290756
"2016-12-17"	166	2001043490	175680528599
"2016-12-18"	331	78623188	35982767121
"2016-12-19"	3472	47848556034	3483248367025
"2016-12-20"	4694	45408666268	504691549914
"2016-12-21"	3898	42790562112	4941717148991
"2016-12-22"	149	146896500	28327264359
"2016-12-23"	4037	29385275442	53826877169
"2016-12-24"	38	27618807	11190596138
"2016-12-25"	3159	16858698843	816880232532
"2016-12-26"	253	2550702786	358131890938
"2016-12-27"	2060	7848218383	39782589640
"2016-12-28"	1178	11873976744	2774483122036
"2016-12-29"	115	724648134	145254462796
"2016-12-30"	953	2019888586	446317439042
"2016-12-31"	3553	40663945482	2505346152295
