"date"	"samples"	"reads"	"bases"
"2010-09-15"	0	0	0
"2010-09-16"	1	157640	51790389
"2010-09-17"	2	69078012	13815602402
"2010-09-18"	0	0	0
"2010-09-19"	0	0	0
"2010-09-20"	2	2538696	1394055890
"2010-09-21"	0	0	0
"2010-09-22"	0	0	0
"2010-09-23"	5	117976988	23595397605
"2010-09-24"	0	0	0
"2010-09-25"	0	0	0
"2010-09-26"	0	0	0
"2010-09-27"	9	430101971	86087536810
"2010-09-28"	0	0	0
"2010-09-29"	0	0	0
"2010-09-30"	0	0	0
"2010-10-01"	0	0	0
"2010-10-02"	0	0	0
"2010-10-03"	0	0	0
"2010-10-04"	0	0	0
"2010-10-05"	0	0	0
"2010-10-06"	0	0	0
"2010-10-07"	3	550887	127516622
"2010-10-08"	0	0	0
"2010-10-09"	0	0	0
"2010-10-10"	0	0	0
"2010-10-11"	0	0	0
"2010-10-12"	0	0	0
"2010-10-13"	0	0	0
"2010-10-14"	1	10499	1097606
"2010-10-15"	96	915403	226033513
"2010-10-16"	0	0	0
"2010-10-17"	0	0	0
"2010-10-18"	1	62873	28427018
"2010-10-19"	0	0	0
"2010-10-20"	0	0	0
"2010-10-21"	0	0	0
"2010-10-22"	4	14008670	3502167504
"2010-10-23"	0	0	0
"2010-10-24"	0	0	0
"2010-10-25"	0	0	0
"2010-10-26"	73	961143	309774109
"2010-10-27"	0	0	0
"2010-10-28"	2	545583	159359264
"2010-10-29"	0	0	0
"2010-10-30"	0	0	0
"2010-10-31"	0	0	0
"2010-11-01"	0	0	0
"2010-11-02"	7	4774373	2666252528
"2010-11-03"	0	0	0
"2010-11-04"	0	0	0
"2010-11-05"	0	0	0
"2010-11-06"	0	0	0
"2010-11-07"	0	0	0
"2010-11-08"	76	1457638	193300456
"2010-11-09"	0	0	0
"2010-11-10"	2	67671	27155324
"2010-11-11"	0	0	0
"2010-11-12"	0	0	0
"2010-11-13"	0	0	0
"2010-11-14"	0	0	0
"2010-11-15"	0	0	0
"2010-11-16"	1	120784492	22949053481
"2010-11-17"	3	19303	4394804
"2010-11-18"	0	0	0
"2010-11-19"	0	0	0
"2010-11-20"	0	0	0
"2010-11-21"	0	0	0
"2010-11-22"	0	0	0
"2010-11-23"	0	0	0
"2010-11-24"	0	0	0
"2010-11-25"	0	0	0
"2010-11-26"	0	0	0
"2010-11-27"	0	0	0
"2010-11-28"	0	0	0
"2010-11-29"	0	0	0
"2010-11-30"	23	314093	79786939
"2010-12-01"	0	0	0
"2010-12-02"	0	0	0
"2010-12-03"	0	0	0
"2010-12-04"	5	1968388	638895082
"2010-12-05"	0	0	0
"2010-12-06"	0	0	0
"2010-12-07"	0	0	0
"2010-12-08"	0	0	0
"2010-12-09"	0	0	0
"2010-12-10"	0	0	0
"2010-12-11"	0	0	0
"2010-12-12"	0	0	0
"2010-12-13"	0	0	0
"2010-12-14"	0	0	0
"2010-12-15"	0	0	0
"2010-12-16"	0	0	0
"2010-12-17"	2	98573521	18740837831
"2010-12-18"	0	0	0
"2010-12-19"	0	0	0
"2010-12-20"	0	0	0
"2010-12-21"	0	0	0
"2010-12-22"	0	0	0
"2010-12-23"	0	0	0
"2010-12-24"	0	0	0
"2010-12-25"	0	0	0
"2010-12-26"	0	0	0
"2010-12-27"	0	0	0
"2010-12-28"	0	0	0
"2010-12-29"	0	0	0
"2010-12-30"	0	0	0
"2010-12-31"	16	2160128	945212540
