"date"	"samples"	"reads"	"bases"
""	0	0	0
"2011-01-01"	75	3935777277	147563572777
"2011-01-02"	18	445814513	22290725668
"2011-01-03"	0	0	0
"2011-01-04"	136	3466332420	333939874787
"2011-01-05"	3848	18933848684	1133279930885
"2011-01-06"	302	1232933143	154730481245
"2011-01-07"	228	534020018	99354370073
"2011-01-08"	0	0	0
"2011-01-09"	0	0	0
"2011-01-10"	1343	9804194679	737327101473
"2011-01-11"	619	5630212102	1027184749650
"2011-01-12"	500	686875435	125566484476
"2011-01-13"	417	1133190288	190308129308
"2011-01-14"	367	1279125335	178443934411
"2011-01-15"	171	1522250591	98206949898
"2011-01-16"	15	2423106	834283383
"2011-01-17"	340	1098729440	146786087940
"2011-01-18"	439	1093629964	177071771707
"2011-01-19"	0	0	0
"2011-01-20"	755	3075069814	261205506919
"2011-01-21"	630	1534473700	220605007026
"2011-01-22"	1	30868194	4691965489
"2011-01-23"	19	5426863	1697295498
"2011-01-24"	7	5499602	518822951
"2011-01-25"	2	164955920	33252723067
"2011-01-26"	1632	4362035048	642689245950
"2011-01-27"	598	1881327438	88647608344
"2011-01-28"	358	1005194223	163854380603
"2011-01-29"	0	0	0
"2011-01-30"	48	113762021	22069832122
"2011-01-31"	358	29183350643	1877604677768
"2011-02-01"	527	3106342625	375306622844
"2011-02-02"	88	827524049	127406017803
"2011-02-03"	83	1123188974	163616489049
"2011-02-04"	2	4477000	172845631
"2011-02-05"	7	849764988	51736161055
"2011-02-06"	2	223839885	45215656772
"2011-02-07"	274	19961845445	1191491291251
"2011-02-08"	474	12010377106	1299409943443
"2011-02-09"	6	126478417	19224719390
"2011-02-10"	223	1040710803	142425413375
"2011-02-11"	0	0	0
"2011-02-12"	0	0	0
"2011-02-13"	0	0	0
"2011-02-14"	0	0	0
"2011-02-15"	0	0	0
"2011-02-16"	1357	35326449616	4613974903435
"2011-02-17"	831	4483584064	626353440161
"2011-02-18"	309	17667817193	1337284663864
"2011-02-19"	389	1674470631	99041092549
"2011-02-20"	0	0	0
"2011-02-21"	116	1930681120	309657188238
"2011-02-22"	6	234695588	35908891416
"2011-02-23"	0	0	0
"2011-02-24"	17	115878564	15819684339
"2011-02-25"	177	5381476838	492798780440
"2011-02-26"	0	0	0
"2011-02-27"	0	0	0
"2011-02-28"	36	2011202078	303250209833
"2011-03-01"	4	40845480	1470437284
"2011-03-02"	617	4158380000	344144250842
"2011-03-03"	446	2041528352	313784045250
"2011-03-04"	0	0	0
"2011-03-05"	0	0	0
"2011-03-06"	0	0	0
"2011-03-07"	223	1804616832	127685846919
"2011-03-08"	0	0	0
"2011-03-09"	1	428844	109792573
"2011-03-10"	397	1038650743	99658449798
"2011-03-11"	189	1852036911	118380880234
"2011-03-12"	28	428876026	47830470956
"2011-03-13"	0	0	0
"2011-03-14"	3	91929552	3309463875
"2011-03-15"	118	939852681	133922369303
"2011-03-16"	3	449363	128977013
"2011-03-17"	53	3766432238	344258677996
"2011-03-18"	51	886692751	101292528055
"2011-03-19"	2	32184236	3738957778
"2011-03-20"	0	0	0
"2011-03-21"	1241	8459625879	478085598758
"2011-03-22"	111	1770475835	196906163737
"2011-03-23"	87	637585057	96920333187
"2011-03-24"	12	28611	8593389
"2011-03-25"	14	107669	31833762
"2011-03-26"	328	12279679057	859819015971
"2011-03-27"	6	20938	5578510
"2011-03-28"	887	6513344047	386572773941
"2011-03-29"	335	1394012267	114443530107
"2011-03-30"	222	2112749747	125863880713
"2011-03-31"	182	539280111	54987198856
"2011-04-01"	206	10783954335	1938906013208
"2011-04-02"	0	0	0
"2011-04-03"	144	3631314884	425940681377
"2011-04-04"	234	5913777408	496163176046
"2011-04-05"	412	4399141662	211404792240
"2011-04-06"	326	6204542082	364244145373
"2011-04-07"	179	6145510763	536800631652
"2011-04-08"	2695	12658211823	175942716581
"2011-04-09"	170	4245961995	366534469663
"2011-04-10"	0	0	0
"2011-04-11"	2	258136	110048007
"2011-04-12"	1018	14750366389	1168264887094
"2011-04-13"	11	280844954	20374837522
"2011-04-14"	113	2502292458	92298040758
"2011-04-15"	13	224700480	36744883749
"2011-04-16"	0	0	0
"2011-04-17"	460	134894398	17025391961
"2011-04-18"	116	536844156	24328678211
"2011-04-19"	9	533436566	102245826207
"2011-04-20"	365	2300571078	369208536643
"2011-04-21"	41	981604632	131463260115
"2011-04-22"	52	1173728213	58373408229
"2011-04-23"	1	176307	90757817
"2011-04-24"	2	65726072	9990362946
"2011-04-25"	22	98127872	2804675233
"2011-04-26"	10	13745938	1147295596
"2011-04-27"	30	820616216	135204768951
"2011-04-28"	191	2401853604	390008408965
"2011-04-29"	0	0	0
"2011-04-30"	2	19550417	645163763
"2011-05-01"	68	8701088231	450490143851
"2011-05-02"	294	9606230481	872886274731
"2011-05-03"	30	165420152	19868275322
"2011-05-04"	596	5799813210	751990581317
"2011-05-05"	793	8041992070	1177437851010
"2011-05-06"	43	375795630	32093290514
"2011-05-07"	0	0	0
"2011-05-08"	0	0	0
"2011-05-09"	264	1620128413	338513937549
"2011-05-10"	306	8507819454	1470091306201
"2011-05-11"	26	77797733	8522579599
"2011-05-12"	1439	2039810207	224233438588
"2011-05-13"	15	152675747	12614742153
"2011-05-14"	65	1540318213	57605517344
"2011-05-15"	18	14118727	4732837276
"2011-05-16"	27	291987065	20769645355
"2011-05-17"	25	965312642	153674687089
"2011-05-18"	246	3955784423	283721022055
"2011-05-19"	16	21978141	840043742
"2011-05-20"	159	298415638	12593620450
"2011-05-21"	2	1128824	689724760
"2011-05-22"	54	235008623	9827363011
"2011-05-23"	0	0	0
"2011-05-24"	158	2634854653	459981569152
"2011-05-25"	717	8727984790	374013994343
"2011-05-26"	181	1213303314	46672664802
"2011-05-27"	0	0	0
"2011-05-28"	0	0	0
"2011-05-29"	0	0	0
"2011-05-30"	332	310919	85568233
"2011-05-31"	429	2720615524	138774016149
"2011-06-01"	267	341204734	29697570074
"2011-06-02"	23	468912320	89168572369
"2011-06-03"	2	2482962	1366048731
"2011-06-04"	71	498634039	20857835501
"2011-06-05"	0	0	0
"2011-06-06"	189	1143997835	184421708109
"2011-06-07"	324	3191651676	489076098436
"2011-06-08"	920	17762330081	691834423799
"2011-06-09"	109	2087843343	197287261460
"2011-06-10"	22	461556228	22095636782
"2011-06-11"	0	0	0
"2011-06-12"	1357	5613611269	587777923661
"2011-06-13"	431	3715504510	445270450590
"2011-06-14"	252	2021813306	238631370790
"2011-06-15"	77	58697413	5776868374
"2011-06-16"	37	1302077922	229648777394
"2011-06-17"	84	838114613	85931277975
"2011-06-18"	118	1749589048	110399013439
"2011-06-19"	0	0	0
"2011-06-20"	170	1222818401	86196597685
"2011-06-21"	8	38658789	1774596875
"2011-06-22"	23	34306983	3724492863
"2011-06-23"	73	1315457359	110028457780
"2011-06-24"	70	1180330203	64646542534
"2011-06-25"	5	2296063	256548419
"2011-06-26"	0	0	0
"2011-06-27"	178	1197720202	176000448139
"2011-06-28"	27	96689596	10632608140
"2011-06-29"	0	0	0
"2011-06-30"	130	1366555575	211778528095
"2011-07-01"	4	1794877073	359587778124
"2011-07-02"	0	0	0
"2011-07-03"	0	0	0
"2011-07-04"	44	478181304	44533618870
"2011-07-05"	851	21004086114	1764259123378
"2011-07-06"	53	3588968902	295959339130
"2011-07-07"	569	13353294712	1444137205418
"2011-07-08"	279	4096836889	465562844996
"2011-07-09"	322	2313849517	373259464589
"2011-07-10"	6	5176552	2354283013
