"date"	"samples"	"reads"	"bases"
"2012-10-27"	724	193865988	19287937202
"2012-10-28"	0	0	0
"2012-10-29"	35	53591468	10898207092
"2012-10-30"	47	525384	129429148
"2012-10-31"	170	89634494	11306194304
"2012-11-01"	117	259643	94411326
"2012-11-02"	1	294766	129788728
"2012-11-03"	0	0	0
"2012-11-04"	0	0	0
"2012-11-05"	0	0	0
"2012-11-06"	606	529760917	105693626935
"2012-11-07"	0	0	0
"2012-11-08"	4	992792	564631408
"2012-11-09"	0	0	0
"2012-11-10"	0	0	0
"2012-11-11"	0	0	0
"2012-11-12"	34	1311582	665171466
"2012-11-13"	8	2000498	1019840135
"2012-11-14"	18	223726	110804489
"2012-11-15"	0	0	0
"2012-11-16"	0	0	0
"2012-11-17"	0	0	0
"2012-11-18"	0	0	0
"2012-11-19"	201	946772	361590117
"2012-11-20"	0	0	0
"2012-11-21"	0	0	0
"2012-11-22"	0	0	0
"2012-11-23"	2	155408	50432542
"2012-11-24"	0	0	0
"2012-11-25"	0	0	0
"2012-11-26"	0	0	0
"2012-11-27"	1	19185	7466207
"2012-11-28"	72	662500	279598863
"2012-11-29"	55	626752	321229322
"2012-11-30"	25	146908	82152326
"2012-12-01"	8	240445	117538607
"2012-12-02"	0	0	0
"2012-12-03"	21	315500	167145640
"2012-12-04"	46	135191448	17010928697
"2012-12-05"	0	0	0
"2012-12-06"	0	0	0
"2012-12-07"	16	83763	41671887
"2012-12-08"	0	0	0
"2012-12-09"	284	5963438	2889190054
"2012-12-10"	157	92726270	19892563158
"2012-12-11"	0	0	0
"2012-12-12"	8	31892	14693698
"2012-12-13"	29	1645977567	336086283977
"2012-12-14"	12	407347	158814287
"2012-12-15"	0	0	0
"2012-12-16"	0	0	0
"2012-12-17"	0	0	0
"2012-12-18"	0	0	0
"2012-12-19"	0	0	0
"2012-12-20"	0	0	0
"2012-12-21"	0	0	0
"2012-12-22"	0	0	0
"2012-12-23"	282	52452816	7102015543
"2012-12-24"	0	0	0
"2012-12-25"	0	0	0
"2012-12-26"	0	0	0
"2012-12-27"	6	98832688	7511284294
"2012-12-28"	85	89619450	19148878086
"2012-12-29"	3	71711117	7199898193
"2012-12-30"	552	922914640	188009919365
"2012-12-31"	27	193969355	39215612201
