"date"	"samples"	"reads"	"bases"
"2010-08-27"	24	686732797	137346559424
"2010-08-28"	0	0	0
"2010-08-29"	0	0	0
"2010-08-30"	0	0	0
"2010-08-31"	1030	1604410015	307527212071
"2010-09-01"	283	938306400	101198945232
"2010-09-02"	146	4781897824	565725294506
"2010-09-03"	98	1162728958	98467346994
"2010-09-04"	153	386076488	29974367126
"2010-09-05"	2	1099563	568813570
"2010-09-06"	0	0	0
"2010-09-07"	138	6300078752	1046253971276
"2010-09-08"	29	406558507	36151760812
"2010-09-09"	33	376579903	26244014357
"2010-09-10"	63	1112396961	202396296697
"2010-09-11"	196	2153601215	146550064168
"2010-09-12"	8	15461668	1703925930
"2010-09-13"	40	640647079	109997883082
"2010-09-14"	53	1094394282	165851257085
"2010-09-15"	159	2043592465	205056012546
"2010-09-16"	35	1392284457	198965990891
"2010-09-17"	959	17087657566	2600214254235
"2010-09-18"	140	2407540376	229156475757
"2010-09-19"	0	0	0
"2010-09-20"	225	3026465378	350693963740
"2010-09-21"	34	828200492	159598334416
"2010-09-22"	0	0	0
"2010-09-23"	178	4311767964	310919157938
"2010-09-24"	131	1077786306	124885727144
"2010-09-25"	0	0	0
"2010-09-26"	20	247575877	33712131591
"2010-09-27"	121	1599336891	242566634014
"2010-09-28"	19	304187246	26752572410
"2010-09-29"	0	0	0
"2010-09-30"	5	603548	243384038
"2010-10-01"	18	5223615864	522320061968
"2010-10-02"	0	0	0
"2010-10-03"	0	0	0
"2010-10-04"	9	178336806	19260375057
"2010-10-05"	0	0	0
"2010-10-06"	0	0	0
"2010-10-07"	237	1318675899	58364945672
"2010-10-08"	188	277613817	33038356528
"2010-10-09"	0	0	0
"2010-10-10"	0	0	0
"2010-10-11"	0	0	0
"2010-10-12"	163	932031062	162868593817
"2010-10-13"	0	0	0
"2010-10-14"	1380	37238441001	4783916962672
"2010-10-15"	121	1339103985	179716319983
"2010-10-16"	0	0	0
"2010-10-17"	0	0	0
"2010-10-18"	151	1397505512	176522162753
"2010-10-19"	53	605846943	55975637096
"2010-10-20"	45	991636681	153800383589
"2010-10-21"	18	3025246881	305829722534
"2010-10-22"	458	7558277494	1263104545776
"2010-10-23"	0	0	0
"2010-10-24"	0	0	0
"2010-10-25"	0	0	0
"2010-10-26"	205	4752662378	510372009008
"2010-10-27"	24	104450923	8893353334
"2010-10-28"	138	615082283	99140877720
"2010-10-29"	54	852413900	122878682616
"2010-10-30"	8	201739331	15332189164
"2010-10-31"	0	0	0
"2010-11-01"	1	656641	284815431
"2010-11-02"	280	2502631257	270039983792
"2010-11-03"	2	915646049	91487821002
"2010-11-04"	5	1846768655	184676865505
"2010-11-05"	5	2110837895	211083789505
"2010-11-06"	0	0	0
"2010-11-07"	0	0	0
"2010-11-08"	1027	19084044684	2374615374299
"2010-11-09"	1	443404714	44340471401
"2010-11-10"	304	1381883080	125005173054
"2010-11-11"	146	3280242093	401746655655
"2010-11-12"	371	9431205793	1066544970218
"2010-11-13"	0	0	0
"2010-11-14"	0	0	0
"2010-11-15"	67	357791014	58017454181
"2010-11-16"	439	7059325081	876597945439
"2010-11-17"	145	2329371964	150058143029
"2010-11-18"	143	3152394617	301531389942
"2010-11-19"	53	933953729	31952326395
"2010-11-20"	0	0	0
"2010-11-21"	95	687745165	69520135689
"2010-11-22"	15	8978877	4195466426
"2010-11-23"	409	615685276	55323704763
"2010-11-24"	53	354391445	21191641673
"2010-11-25"	107	828845241	117702602020
"2010-11-26"	22	1410009502	143861239926
"2010-11-27"	0	0	0
"2010-11-28"	0	0	0
"2010-11-29"	0	0	0
"2010-11-30"	245	6253772513	721989553957
"2010-12-01"	23	425880650	66818075335
"2010-12-02"	52	1200978190	45165363584
"2010-12-03"	122	1896286064	109707818216
"2010-12-04"	97	1965545882	133835932120
"2010-12-05"	89	1575265288	120878965292
"2010-12-06"	14	1314931425	144512334570
