"date"	"samples"	"reads"	"bases"
"2015-08-17"	142	400603717	40665356455
"2015-08-18"	173	20677501	7115257046
"2015-08-19"	148	385369755	45445525881
"2015-08-20"	369	17697839	7730581958
"2015-08-21"	359	37510052	15848744395
"2015-08-22"	112	127257525	53435242969
"2015-08-23"	140	16725848	2575230699
"2015-08-24"	311	9536294	5178401779
"2015-08-25"	0	0	0
"2015-08-26"	12	123866	67112132
"2015-08-27"	0	0	0
"2015-08-28"	14	85478	36273596
"2015-08-29"	2577	5190156295	350658556043
"2015-08-30"	539	1464872027	287178664232
"2015-08-31"	254	148204809	19206952843
"2015-09-01"	1563	3586195587	596355373451
"2015-09-02"	1519	1914495480	399470194590
"2015-09-03"	0	0	0
"2015-09-04"	25	55409268	13517464476
"2015-09-05"	345	35434040	28144719427
"2015-09-06"	24	1916813	774754068
"2015-09-07"	24	357227	86232862
"2015-09-08"	4	83406215	16169137071
"2015-09-09"	0	0	0
"2015-09-10"	3	151840962	25299093498
"2015-09-11"	508	16248969	8756293991
"2015-09-12"	0	0	0
"2015-09-13"	0	0	0
"2015-09-14"	72	8663061	4277815954
"2015-09-15"	97	1041518031	305790206245
"2015-09-16"	138	227585503	48507773408
"2015-09-17"	53	178711548	54472565563
"2015-09-18"	0	0	0
"2015-09-19"	325	388999454	90961975129
"2015-09-20"	1114	55848153	13375821829
"2015-09-21"	97	7462389	1183816967
"2015-09-22"	6	10845878	3351885310
"2015-09-23"	124	169232131	36059258211
"2015-09-24"	305	64734327	20093800917
"2015-09-25"	33	707312	57761177
"2015-09-26"	871	800800169	95150892740
"2015-09-27"	117	2359452	875641679
"2015-09-28"	133	100741828	33009435848
"2015-09-29"	385	202273305	59459329585
"2015-09-30"	391	573510009	113743203777
"2015-10-01"	298	3628012729	696250162159
"2015-10-02"	527	118567022	21661908490
"2015-10-03"	153	68216197	11819541764
"2015-10-04"	842	151159740	20911183896
"2015-10-05"	3	3	762
"2015-10-06"	1112	1615706167	236724667473
"2015-10-07"	399	117714702	16584984332
"2015-10-08"	550	4137167619	658765814877
"2015-10-09"	316	633946948	109697505436
"2015-10-10"	24	124273814	29468445204
"2015-10-11"	2410	652033964	43918154101
"2015-10-12"	112	6731099	2808109024
"2015-10-13"	75	12144231	5700342601
"2015-10-14"	673	2567957	943658554
"2015-10-15"	5520	154558111	19836698616
"2015-10-16"	1676	295876490	56767860670
"2015-10-17"	78	459227693	92368854128
"2015-10-18"	42	394221972	98662507771
"2015-10-19"	72	2276579092	573835075223
"2015-10-20"	549	5591749	844270195
"2015-10-21"	0	0	0
"2015-10-22"	1350	9363511435	816882489576
"2015-10-23"	2640	1192803467	4458156690
"2015-10-24"	110	205335565	44214642128
"2015-10-25"	11	12255775	2658935644
"2015-10-26"	26	843092	467262977
"2015-10-27"	113	13871815	4078949285
"2015-10-28"	171	34300419	17161334780
"2015-10-29"	363	7112099	4441218375
"2015-10-30"	633	149284569	23671173959
"2015-10-31"	14	66709463	20072796758
"2015-11-01"	0	0	0
"2015-11-02"	695	43050133	19945470494
"2015-11-03"	9259	13499037390	2279751354
"2015-11-04"	412	569227570	117077757126
"2015-11-05"	216	6807370	2702455592
"2015-11-06"	199	71790917	29686069777
"2015-11-07"	79	9718296902	1965671690492
"2015-11-08"	130	952113278	192764181307
"2015-11-09"	102	680638848	96295898929
"2015-11-10"	58	822510224	167551568456
"2015-11-11"	445	1277272855	258702404703
"2015-11-12"	80	324188223	65636705198
"2015-11-13"	48	111598814	26457574640
"2015-11-14"	70	336327602	102194685904
"2015-11-15"	35	3498171	1815409106
"2015-11-16"	3	17366	9223733
"2015-11-17"	30	378733330	78784012268
"2015-11-18"	194	212455284	13852501744
"2015-11-19"	3691	854903671	44954221816
"2015-11-20"	470	55098037	23906552731
"2015-11-21"	31	4710922	2292382427
"2015-11-22"	22	126449278	38309669504
"2015-11-23"	0	0	0
"2015-11-24"	177	37360250	19869578037
"2015-11-25"	188	17256520	6969703767
"2015-11-26"	1704	17511958425	3037796462986
"2015-11-27"	142	102918749	27864671472
"2015-11-28"	78	4505389	1864580696
"2015-11-29"	250	55219746	17556502321
"2015-11-30"	69	2245050	1229276952
"2015-12-01"	24	17251221	5845786721
"2015-12-02"	554	531799712	110079958643
"2015-12-03"	607	73459375	20797787500
"2015-12-04"	1742	1795086393	282623769457
"2015-12-05"	44	898987460	164940023012
"2015-12-06"	79	2763647	1385064377
"2015-12-07"	54	322475684	64715000028
"2015-12-08"	38	1969656	984828038
"2015-12-09"	719	350060860	78707703722
"2015-12-10"	295	100410933	29377426206
"2015-12-11"	833	2764729337	604620973444
"2015-12-12"	49	169081	71454295
"2015-12-13"	137	1010165483	177273982258
"2015-12-14"	127	7381895	3056445056
"2015-12-15"	89	202001248	42693493085
"2015-12-16"	207	38946772	11661070655
"2015-12-17"	8250	2144046800	69089657869
"2015-12-18"	364	47591039	22909015799
"2015-12-19"	773	52028542	22526655974
"2015-12-20"	218	9291872	4166210388
"2015-12-21"	2	9555720	4763637629
"2015-12-22"	789	61999247	32562757860
"2015-12-23"	270	659847862	140189941364
"2015-12-24"	0	0	0
"2015-12-25"	623	67596397	26900371048
"2015-12-26"	0	0	0
"2015-12-27"	540	16972854	8584070535
"2015-12-28"	21	1131850	684926920
"2015-12-29"	131	9487557	4844281385
"2015-12-30"	59	1373753	724731259
"2015-12-31"	1503	1784321979	417492292121
