"date"	"samples"	"reads"	"bases"
"2014-06-06"	924	163647466	17532751102
"2014-06-07"	501	40062182	3613488665
"2014-06-08"	0	0	0
"2014-06-09"	173	9120877	2289340057
"2014-06-10"	316	3932668	838647419
"2014-06-11"	28	4412285	439178143
"2014-06-12"	0	0	0
"2014-06-13"	322	5883870920	1161244855331
"2014-06-14"	820	211731053	20378505519
"2014-06-15"	9	12754175	6144963251
"2014-06-16"	12	241018946	50178724884
"2014-06-17"	1401	515559788	92065133215
"2014-06-18"	0	0	0
"2014-06-19"	0	0	0
"2014-06-20"	0	0	0
"2014-06-21"	0	0	0
"2014-06-22"	49	0	49
"2014-06-23"	20	3975570235	772693384639
"2014-06-24"	24	7148854	3578982108
"2014-06-25"	2889	9381791323	9023638892
"2014-06-26"	84	1140079034	207639685993
"2014-06-27"	941	1941492	442408942
"2014-06-28"	0	0	0
"2014-06-29"	24	169992	72093698
"2014-06-30"	109	1864231997	366499297779
"2014-07-01"	0	0	0
"2014-07-02"	72	0	72
"2014-07-03"	0	0	0
"2014-07-04"	0	0	0
"2014-07-05"	285	32645357	3250788109
"2014-07-06"	0	0	0
"2014-07-07"	20	284843	137990133
"2014-07-08"	95	2165276606	209001638858
"2014-07-09"	0	0	0
"2014-07-10"	0	0	0
"2014-07-11"	0	0	0
"2014-07-12"	1	12448	6880666
"2014-07-13"	0	0	0
"2014-07-14"	0	0	0
"2014-07-15"	405	2717503596	638117227771
"2014-07-16"	0	0	0
"2014-07-17"	1639	129236091	20095379306
"2014-07-18"	23	2682479	709054247
"2014-07-19"	0	0	0
"2014-07-20"	0	0	0
"2014-07-21"	789	1129349248	161939475109
"2014-07-22"	18	487666	132345442
"2014-07-23"	144	90701	21015334
"2014-07-24"	2565	3862575208	216465149643
"2014-07-25"	48	268603	64468902
"2014-07-26"	5	4339354	2157153438
"2014-07-27"	0	0	0
"2014-07-28"	26	441529830	89033619290
"2014-07-29"	1	789898	333858834
"2014-07-30"	0	0	0
"2014-07-31"	711	124499252	19735271499
"2014-08-01"	0	0	0
"2014-08-02"	0	0	0
"2014-08-03"	0	0	0
"2014-08-04"	77	13257891	4149813007
"2014-08-05"	88	0	88
"2014-08-06"	0	0	0
"2014-08-07"	0	0	0
"2014-08-08"	78	16295349	4901880755
"2014-08-09"	0	0	0
"2014-08-10"	71	357397	133189901
"2014-08-11"	2767	2689890429	68360601325
"2014-08-12"	3809	1551622544	266334061147
"2014-08-13"	216	23727532	2429081151
"2014-08-14"	0	0	0
"2014-08-15"	0	0	0
"2014-08-16"	0	0	0
"2014-08-17"	0	0	0
"2014-08-18"	0	0	0
"2014-08-19"	0	0	0
"2014-08-20"	2871	3951996162	256826103271
"2014-08-21"	8	117182601	23436520208
"2014-08-22"	0	0	0
"2014-08-23"	0	0	0
"2014-08-24"	0	0	0
"2014-08-25"	48	35271607	7471121731
"2014-08-26"	0	0	0
"2014-08-27"	0	0	0
"2014-08-28"	132	9843871	4729480087
"2014-08-29"	16	518461620	103080770142
"2014-08-30"	53	111683	48392866
"2014-08-31"	0	0	0
"2014-09-01"	184	23241437	11667201558
"2014-09-02"	0	0	0
"2014-09-03"	1658	650717598	45702499819
"2014-09-04"	0	0	0
"2014-09-05"	130	11063065492	2194866920734
"2014-09-06"	0	0	0
"2014-09-07"	0	0	0
"2014-09-08"	0	0	0
"2014-09-09"	0	0	0
"2014-09-10"	0	0	0
"2014-09-11"	129	3613595	1767200164
"2014-09-12"	246	24202735092	4778466381174
"2014-09-13"	0	0	0
"2014-09-14"	2	12897	3567721
"2014-09-15"	246	22631441955	4422427029843
"2014-09-16"	0	0	0
"2014-09-17"	3	543851	273013205
"2014-09-18"	242	1737437940	351015342761
"2014-09-19"	0	0	0
"2014-09-20"	0	0	0
"2014-09-21"	0	0	0
"2014-09-22"	35	2337506	1009296613
"2014-09-23"	1	38356376	7522910440
"2014-09-24"	0	0	0
"2014-09-25"	272	51480833	9934905540
"2014-09-26"	0	0	0
"2014-09-27"	0	0	0
"2014-09-28"	0	0	0
"2014-09-29"	0	0	0
"2014-09-30"	19	460889	180218498
"2014-10-01"	36	4143743	623571499
"2014-10-02"	0	0	0
"2014-10-03"	1829	3719735	843836497
"2014-10-04"	0	0	0
"2014-10-05"	0	0	0
"2014-10-06"	216	1258069	707240444
"2014-10-07"	534	1136929495	357336311584
"2014-10-08"	282	2501255	1125508337
"2014-10-09"	0	0	0
"2014-10-10"	1	49732	26271893
"2014-10-11"	0	0	0
"2014-10-12"	0	0	0
"2014-10-13"	28	300283120	88752013071
"2014-10-14"	93	175564	38800332
"2014-10-15"	0	0	0
"2014-10-16"	1584	446141930	75430200858
"2014-10-17"	55	568212880	54174718624
"2014-10-18"	12	806396	484410046
"2014-10-19"	0	0	0
"2014-10-20"	42	630551	242033232
"2014-10-21"	1279	2525395676	514905224936
"2014-10-22"	1305	254017829	59325811396
"2014-10-23"	0	0	0
"2014-10-24"	0	0	0
"2014-10-25"	0	0	0
"2014-10-26"	0	0	0
"2014-10-27"	0	0	0
"2014-10-28"	724	2356890	553070804
"2014-10-29"	240	1410718	652969467
"2014-10-30"	24	126013	47597341
"2014-10-31"	3781	179674132	8432222118
"2014-11-01"	161	3946179	1624236982
"2014-11-02"	0	0	0
"2014-11-03"	0	0	0
"2014-11-04"	1046	82032908	20589312047
"2014-11-05"	0	0	0
"2014-11-06"	0	0	0
"2014-11-07"	0	0	0
"2014-11-08"	0	0	0
"2014-11-09"	0	0	0
"2014-11-10"	342	92660392	32606104139
"2014-11-11"	240	5690705	2940223583
"2014-11-12"	0	0	0
"2014-11-13"	1111	3741169663	545505794177
"2014-11-14"	8	9117696	4650239729
"2014-11-15"	88	93540145	18976434659
"2014-11-16"	4	40637	21136884
"2014-11-17"	0	0	0
"2014-11-18"	2	449442	274825021
"2014-11-19"	0	0	0
"2014-11-20"	0	0	0
"2014-11-21"	0	0	0
"2014-11-22"	0	0	0
"2014-11-23"	16	1867028297	563842545710
"2014-11-24"	0	0	0
"2014-11-25"	27	293745684	46853936920
"2014-11-26"	0	0	0
"2014-11-27"	39	300823995	19722761278
"2014-11-28"	0	0	0
"2014-11-29"	0	0	0
"2014-11-30"	61	1088729	564845044
"2014-12-01"	245	5319130	2080819237
"2014-12-02"	26	843666	427476514
"2014-12-03"	0	0	0
"2014-12-04"	306	71750773	21677203279
"2014-12-05"	28	22471015	9033348058
"2014-12-06"	0	0	0
"2014-12-07"	0	0	0
"2014-12-08"	0	0	0
"2014-12-09"	737	583735943	144727974527
"2014-12-10"	57	687826	344914460
"2014-12-11"	119	15405267	8645764073
"2014-12-12"	100	771636183	64190723886
"2014-12-13"	59	43523773	12888809197
"2014-12-14"	14	148730	66175346
"2014-12-15"	0	0	0
"2014-12-16"	1	8457	4292922
"2014-12-17"	221	311154094	93726700103
"2014-12-18"	35	846902	886482559
"2014-12-19"	186	1353679505	406545788562
"2014-12-20"	45	775425	116692683
"2014-12-21"	13	124391261	13802438053
"2014-12-22"	157	1329870	521375829
"2014-12-23"	0	0	0
"2014-12-24"	0	0	0
"2014-12-25"	0	0	0
"2014-12-26"	0	0	0
"2014-12-27"	0	0	0
"2014-12-28"	60	93892	42037039
"2014-12-29"	46	1972545683	595708796312
"2014-12-30"	4	99721	54120649
"2014-12-31"	196	606289685	111116115939
